,station,date,tmax,tmin,tavg,dewpoint,wetbulb,codesum,preciptotal,year,month,week,humidity
985,2,2009-09-02,72,53,63.0,51,56, ,0.0,2009,9,36,64.85284088269587
986,1,2009-09-03,75,56,66.0,54,59, ,0.0,2009,9,36,65.21411080812129
987,2,2009-09-03,75,57,66.0,55,60,BR,0.0,2009,9,36,67.63664253243361
988,1,2009-09-04,75,54,65.0,54,59,BR,0.0,2009,9,36,67.52304382783947
989,2,2009-09-04,75,58,67.0,55,60,BR HZ,0.0,2009,9,36,65.33342986387333
990,1,2009-09-05,78,54,66.0,57,61,BR HZ,0.0,2009,9,36,72.7206624324189
991,2,2009-09-05,78,57,68.0,57,62,BR HZ,0.0,2009,9,36,67.862227088827
992,1,2009-09-06,77,61,69.0,59,63,RA BR HZ,0.03,2009,9,36,70.4552272678883
993,2,2009-09-06,77,66,72.0,59,64, ,0.005,2009,9,36,63.61027648899768
994,1,2009-09-07,77,59,68.0,59,62,BR,0.0,2009,9,37,72.91775824653783
995,2,2009-09-07,77,63,70.0,59,63,BR HZ,0.0,2009,9,37,68.08568039805756
996,1,2009-09-08,78,60,69.0,60,63, ,0.0,2009,9,37,73.01556312174712
997,2,2009-09-08,78,62,70.0,62,65,BR HZ,0.0,2009,9,37,75.74671784055894
998,1,2009-09-09,78,65,72.0,63,65,BR HZ,0.0,2009,9,37,73.30604125769314
999,2,2009-09-09,77,68,73.0,63,66,BR HZ,0.0,2009,9,37,70.87089690607739
1000,1,2009-09-10,81,64,73.0,62,65,BR HZ,0.0,2009,9,37,68.41691426823859
1001,2,2009-09-10,80,65,73.0,62,66,BR HZ,0.0,2009,9,37,68.41691426823859
1002,1,2009-09-11,80,61,71.0,59,63,BR,0.0,2009,9,37,65.80525853476206
1003,2,2009-09-11,78,64,71.0,59,64, ,0.0,2009,9,37,65.80525853476206
1004,1,2009-09-12,79,58,69.0,60,63,FG+ BR,0.0,2009,9,37,73.01556312174712
1005,2,2009-09-12,78,61,70.0,61,64,FG+ FG BR,0.0,2009,9,37,73.11287661442077
1006,1,2009-09-13,80,58,69.0,54,60,FG+ MIFG BR,0.0,2009,9,37,58.80195570405912
1007,2,2009-09-13,79,57,68.0,55,61,FG+ BR,0.01,2009,9,37,63.1178683132514
1008,1,2009-09-14,84,58,71.0,55,61, ,0.0,2009,9,38,56.9612635165424
1009,2,2009-09-14,84,59,72.0,56,62, ,0.0,2009,9,38,57.09764985646776
1010,1,2009-09-15,82,64,73.0,59,63, ,0.0,2009,9,38,61.497214552500836
1011,2,2009-09-15,83,63,73.0,58,64, ,0.0,2009,9,38,59.331653227294
1012,1,2009-09-16,71,59,65.0,54,59, ,0.0,2009,9,38,67.52304382783947
1013,2,2009-09-16,72,62,67.0,54,60, ,0.0,2009,9,38,62.99339197054547
1014,1,2009-09-17,72,50,61.0,52,56, ,0.0,2009,9,38,72.21911321893865
1015,2,2009-09-17,71,54,63.0,51,57, ,0.0,2009,9,38,64.85284088269587
1016,1,2009-09-18,79,50,65.0,55,59,BR,0.0,2009,9,38,70.0313463066751
1017,2,2009-09-18,79,52,66.0,55,59, ,0.0,2009,9,38,67.63664253243361
1018,1,2009-09-19,76,55,66.0,55,59, ,0.0,2009,9,38,67.63664253243361
1019,2,2009-09-19,75,58,67.0,55,60, ,0.0,2009,9,38,65.33342986387333
1020,1,2009-09-20,73,54,64.0,56,60,RA DZ BR,0.75,2009,9,38,75.20368187494536
1021,2,2009-09-20,71,54,63.0,56,60,RA DZ BR,0.44,2009,9,38,77.88941931232117
1022,1,2009-09-21,67,60,64.0,59,61,DZ BR HZ,0.005,2009,9,39,83.78150430151231
1023,2,2009-09-21,69,63,66.0,60,62,DZ BR HZ,0.005,2009,9,39,80.97766421415629
1024,1,2009-09-22,77,59,68.0,65,67,BR HZ,0.0,2009,9,39,90.12802358082791
1025,2,2009-09-22,76,63,70.0,65,67,RA BR,0.04,2009,9,39,84.15546440258545
1026,1,2009-09-23,76,62,69.0,62,64,BR,0.0,2009,9,39,78.38288740087917
1027,2,2009-09-23,76,62,69.0,63,64,BR,0.0,2009,9,39,81.19433025594996
1028,1,2009-09-24,73,64,69.0,63,65,BR,0.0,2009,9,39,81.19433025594996
1029,2,2009-09-24,71,64,68.0,62,64,BR,0.0,2009,9,39,81.12250369204163
1030,1,2009-09-25,70,60,65.0,57,60,RA DZ BR,0.16,2009,9,39,75.29536806936338
1031,2,2009-09-25,70,60,65.0,57,60,RA DZ BR,0.02,2009,9,39,75.29536806936338
1032,1,2009-09-26,69,55,62.0,56,59,BR,0.0,2009,9,39,80.6831624196819
1033,2,2009-09-26,66,56,61.0,56,59,BR,0.005,2009,9,39,83.58971799889771
1034,1,2009-09-27,74,50,62.0,53,57,TSRA RA FG BR,0.08,2009,9,39,72.32044209638802
1035,2,2009-09-27,74,53,64.0,53,58,TSRA FG+ BR,0.48,2009,9,39,67.40890363446431
1036,1,2009-09-28,62,49,56.0,42,49,RA,0.01,2009,9,40,59.26384797924735
1037,2,2009-09-28,63,50,57.0,42,49,RA,0.005,2009,9,40,57.15918089979204
1038,1,2009-09-29,60,48,54.0,42,48, ,0.0,2009,9,40,63.738559762892656
1039,2,2009-09-29,58,48,53.0,42,48,DZ,0.005,2009,9,40,66.11677879059542
1040,1,2009-09-30,62,47,55.0,40,47, ,0.0,2009,9,40,56.877374043567855
1041,2,2009-09-30,61,49,55.0,42,48, ,0.0,2009,9,40,61.455645098499886
1042,1,2009-10-01,59,41,50.0,46,49,RA BR,0.89,2009,10,40,86.06188572885691
1043,2,2009-10-01,59,44,52.0,46,49,TSRA RA BR,0.59,2009,10,40,79.91770621011757
1044,1,2009-10-02,56,47,52.0,46,48,RA BR,0.21,2009,10,40,79.91770621011757
1045,2,2009-10-02,56,48,52.0,46,48,RA DZ BR,0.17,2009,10,40,79.91770621011757
1046,1,2009-10-03,57,47,52.0,47,49,RA DZ BR,0.11,2009,10,40,82.99427843856402
1047,2,2009-10-03,58,47,53.0,47,49,RA BR,0.03,2009,10,40,79.99618659831047
1048,1,2009-10-04,60,45,53.0,43,47, ,0.005,2009,10,40,68.70851465832256
1049,2,2009-10-04,61,45,53.0,42,47, ,0.0,2009,10,40,66.11677879059542
1050,1,2009-10-05,62,43,53.0,42,47, ,0.0,2009,10,41,66.11677879059542
1051,2,2009-10-05,61,42,52.0,42,47, ,0.0,2009,10,41,68.594699094363
1052,1,2009-10-06,61,49,55.0,47,51,RA DZ BR,0.03,2009,10,41,74.35657548274922
1053,2,2009-10-06,62,49,56.0,46,50,RA BR,0.05,2009,10,41,69.0466006005962
1054,1,2009-10-07,60,45,53.0,39,46, ,0.0,2009,10,41,58.85251990010381
1055,2,2009-10-07,60,45,53.0,39,46, ,0.0,2009,10,41,58.85251990010381
1056,1,2009-10-08,53,45,49.0,46,48,RA DZ BR,0.12,2009,10,41,89.33070460253964
1057,2,2009-10-08,54,47,51.0,46,49,RA DZ BR,0.14,2009,10,41,82.92619957848554
1058,1,2009-10-09,52,39,46.0,43,45,RA BR,0.46,2009,10,41,89.19621351709242
1059,2,2009-10-09,52,40,46.0,44,46,RA DZ BR,0.43,2009,10,41,92.67682013704123
1060,1,2009-10-10,48,31,40.0,30,35, ,0.0,2009,10,41,67.18387431308608
1061,2,2009-10-10,48,33,41.0,30,36, ,0.0,2009,10,41,64.62734861628834
1062,1,2009-10-11,44,29,37.0,22,32, ,0.0,2009,10,41,54.234009752728255
1063,2,2009-10-11,45,29,37.0,23,33, ,0.0,2009,10,41,56.56719565475545
1064,1,2009-10-12,48,41,45.0,36,41,RA DZ BR,0.02,2009,10,42,70.5255455844803
1065,2,2009-10-12,49,42,46.0,34,40,RA DZ BR HZ,0.005,2009,10,42,62.70842255443885
1066,1,2009-10-13,47,34,41.0,32,38, ,0.0,2009,10,42,70.07996777475549
1067,2,2009-10-13,48,36,42.0,32,39,BR,0.0,2009,10,42,67.42490679537181
1068,1,2009-10-14,48,42,45.0,36,41,RA DZ BR,0.03,2009,10,42,70.5255455844803
1069,2,2009-10-14,48,42,45.0,36,41,RA DZ BR,0.03,2009,10,42,70.5255455844803
1070,1,2009-10-15,44,41,43.0,38,40,RA DZ BR,0.29,2009,10,42,82.36713101509491
1071,2,2009-10-15,44,41,43.0,38,40,RA DZ BR,0.33,2009,10,42,82.36713101509491
1072,1,2009-10-16,45,39,42.0,36,39,RA,0.04,2009,10,42,79.10812018396321
1073,2,2009-10-16,46,40,43.0,36,40,RA DZ,0.08,2009,10,42,76.1241035227267
1074,1,2009-10-17,52,36,44.0,33,39,DZ,0.005,2009,10,42,65.00779541816594
1075,2,2009-10-17,52,39,46.0,34,40,RA,0.01,2009,10,42,62.70842255443885
1076,1,2009-10-18,53,31,42.0,33,39, ,0.0,2009,10,42,70.19222632969048
1077,2,2009-10-18,53,33,43.0,33,40, ,0.0,2009,10,42,67.54452376300075
1078,1,2009-10-19,65,44,55.0,41,47, ,0.0,2009,10,43,59.1273266011467
1079,2,2009-10-19,66,43,55.0,40,47, ,0.0,2009,10,43,56.877374043567855
1080,1,2009-10-20,62,48,55.0,48,52,RA,0.03,2009,10,43,77.2062220448719
1081,2,2009-10-20,64,51,58.0,47,52,RA,0.05,2009,10,43,66.71252677474104
1082,1,2009-10-21,69,55,62.0,52,56,RA,0.005,2009,10,43,69.70793275945569
1083,2,2009-10-21,70,55,63.0,50,55, ,0.01,2009,10,43,62.489911541258955
1084,1,2009-10-22,58,48,53.0,48,50,RA BR,1.03,2009,10,43,83.0619660084406
1085,2,2009-10-22,58,49,54.0,49,51,RA BR,0.84,2009,10,43,83.12926514616422
1086,1,2009-10-23,61,42,52.0,49,50,RA DZ BR,0.89,2009,10,43,89.46275143098508
1087,2,2009-10-23,62,44,53.0,50,51,RA DZ BR,1.29,2009,10,43,89.50623386251254
1088,1,2009-10-24,50,38,44.0,37,40,RA DZ BR,0.04,2009,10,43,76.21702091519931
1089,2,2009-10-24,49,39,44.0,37,41,RA DZ SN,0.05,2009,10,43,76.21702091519931
1090,1,2009-10-25,62,44,53.0,45,49,RA BR,0.27,2009,10,43,74.16283049491102
1091,2,2009-10-25,63,44,54.0,43,48,RA BR,0.24,2009,10,43,66.23707095046817
1092,1,2009-10-26,55,49,52.0,48,49,RA BR,0.11,2009,10,44,86.17495692856757
1093,2,2009-10-26,55,50,53.0,47,49,RA DZ BR,0.13,2009,10,44,79.99618659831047
1094,1,2009-10-27,51,45,48.0,45,47,RA BR,0.06,2009,10,44,89.2861487138105
1095,2,2009-10-27,52,48,50.0,46,48,RA DZ BR,0.16,2009,10,44,86.06188572885691
1096,1,2009-10-28,57,50,54.0,49,51,BR HZ,0.0,2009,10,44,83.12926514616422
1097,2,2009-10-28,58,50,54.0,49,51,BR HZ,0.0,2009,10,44,83.12926514616422
1098,1,2009-10-29,60,47,54.0,50,52,RA BR HZ,0.6,2009,10,44,86.28669666842103
1099,2,2009-10-29,60,48,54.0,50,52,RA BR HZ,1.05,2009,10,44,86.28669666842103
1100,1,2009-10-30,67,46,57.0,53,56,RA DZ BR,0.81,2009,10,44,86.4518537432475
1101,2,2009-10-30,68,47,58.0,54,56,RA BR,1.15,2009,10,44,86.50626195683859
1102,1,2009-10-31,46,35,41.0,31,38, ,0.005,2009,10,44,67.30469143939395
1103,2,2009-10-31,47,37,42.0,31,38, ,0.01,2009,10,44,64.75477502755214
1104,1,2010-05-01,70,58,64.0,53,58,RA BR,0.11,2010,5,17,67.40890363446431
1105,2,2010-05-01,71,61,66.0,54,59,RA,0.01,2010,5,17,65.21411080812129
1106,1,2010-05-02,69,53,61.0,52,56,RA BR,0.93,2010,5,17,72.21911321893865
1107,2,2010-05-02,68,54,61.0,52,56,RA BR,0.31,2010,5,17,72.21911321893865
1108,1,2010-05-03,72,50,61.0,45,53, ,0.0,2010,5,18,55.56704689274591
1109,2,2010-05-03,72,52,62.0,45,53, ,0.0,2010,5,18,53.63488688511451
1110,1,2010-05-04,79,50,65.0,44,54, ,0.0,2010,5,18,46.4705525525435
1111,2,2010-05-04,80,53,67.0,43,54, ,0.0,2010,5,18,41.72497773363671
1112,1,2010-05-05,72,56,64.0,37,51, ,0.005,2010,5,18,36.67790311391222
1113,2,2010-05-05,73,57,65.0,37,51, ,0.005,2010,5,18,35.41847075838077
1114,1,2010-05-06,63,46,55.0,39,46,TSRA,0.01,2010,5,18,54.703505559282405
1115,2,2010-05-06,60,48,54.0,39,46, ,0.05,2010,5,18,56.735596099294085
1116,1,2010-05-07,59,45,52.0,46,48,TSRA RA BR,0.72,2010,5,18,79.91770621011757
1117,2,2010-05-07,59,46,53.0,46,49,TSRA RA BR,0.74,2010,5,18,77.03075270695896
1118,1,2010-05-08,50,42,46.0,35,41,RA,0.02,2010,5,18,65.25839380589083
1119,2,2010-05-08,50,42,46.0,35,41,RA,0.08,2010,5,18,65.25839380589083
1120,1,2010-05-09,58,38,48.0,29,40, ,0.0,2010,5,18,47.51626384056043
1121,2,2010-05-09,56,37,47.0,29,40, ,0.0,2010,5,18,49.337280435516185
1122,1,2010-05-10,58,41,50.0,31,42,RA,0.005,2010,5,19,47.833284357689706
1123,2,2010-05-10,58,43,51.0,29,42,RA,0.005,2010,5,19,42.48856977893585
1124,1,2010-05-11,52,44,48.0,46,47,RA DZ BR,0.97,2010,5,19,92.73889893134873
1125,2,2010-05-11,59,44,52.0,46,48,RA BR,0.72,2010,5,19,79.91770621011757
1126,1,2010-05-12,51,44,48.0,45,46,TSRA RA FG BR,0.12,2010,5,19,89.2861487138105
1127,2,2010-05-12,53,46,50.0,45,47,TSRA RA DZ BR HZ,0.14,2010,5,19,82.85772654542698
1128,1,2010-05-13,73,48,61.0,53,55,TSRA RA BR,1.49,2010,5,19,74.92573641260748
1129,2,2010-05-13,78,49,64.0,54,57,TSRA RA BR,0.97,2010,5,19,69.92407087163488
1130,1,2010-05-14,66,47,57.0,44,50, ,0.0,2010,5,19,61.71767765280599
1131,2,2010-05-14,67,49,58.0,43,51, ,0.0,2010,5,19,57.29921410894902
1132,1,2010-05-15,61,43,52.0,42,48, ,0.0,2010,5,19,68.594699094363
1133,2,2010-05-15,63,47,55.0,41,48, ,0.0,2010,5,19,59.1273266011467
1134,1,2010-05-16,66,41,54.0,43,49, ,0.0,2010,5,19,66.23707095046817
1135,2,2010-05-16,66,46,56.0,43,50, ,0.0,2010,5,19,61.5869532980018
1136,1,2010-05-17,58,50,54.0,42,48,RA,0.01,2010,5,20,63.738559762892656
1137,2,2010-05-17,60,52,56.0,43,49,RA DZ,0.11,2010,5,20,61.5869532980018
1138,1,2010-05-18,65,46,56.0,40,48, ,0.0,2010,5,20,54.84885958603458
1139,2,2010-05-18,62,49,56.0,41,48, ,0.0,2010,5,20,57.01856826160303
1140,1,2010-05-19,74,44,59.0,39,51, ,0.0,2010,5,20,47.35154704688062
1141,2,2010-05-19,73,46,60.0,39,50, ,0.0,2010,5,20,45.691135780344744
1142,1,2010-05-20,74,47,61.0,49,55,RA,0.05,2010,5,20,64.60920574472077
1143,2,2010-05-20,72,51,62.0,49,55,RA,0.09,2010,5,20,62.362634612270064
1144,1,2010-05-21,73,56,65.0,58,60,RA DZ BR HZ,0.21,2010,5,20,78.05567169406697
1145,2,2010-05-21,72,56,64.0,58,60,RA DZ BR,0.4,2010,5,20,80.83122457253185
1146,1,2010-05-22,74,58,66.0,59,61,FG+ BR HZ,0.0,2010,5,20,78.13813236389119
1147,2,2010-05-22,72,58,65.0,59,61,FG+ FG BR HZ,0.01,2010,5,20,80.90464580213975
1148,1,2010-05-23,89,62,76.0,66,69, ,0.0,2010,5,20,71.1773724290501
1149,2,2010-05-23,89,65,77.0,65,69, ,0.0,2010,5,20,66.49695902904085
1150,1,2010-05-24,91,70,81.0,67,72, ,0.0,2010,5,21,62.49310523138112
1151,2,2010-05-24,91,73,82.0,66,71, ,0.0,2010,5,21,58.43191052377349
1152,1,2010-05-25,88,69,79.0,62,68, ,0.0,2010,5,21,56.02762595228115
1153,2,2010-05-25,87,71,79.0,61,68, ,0.0,2010,5,21,54.07945083337518
1154,1,2010-05-26,87,66,77.0,63,68, ,0.005,2010,5,21,61.99943468829765
1155,2,2010-05-26,85,70,78.0,62,68,TS RA,0.005,2010,5,21,57.904610033841074
1156,1,2010-05-27,77,61,69.0,50,59, ,0.0,2010,5,21,50.738265153460794
1157,2,2010-05-27,77,63,70.0,50,59, ,0.0,2010,5,21,49.03183822053935
1158,1,2010-05-28,79,57,68.0,50,58, ,0.0,2010,5,21,52.51165450423614
1159,2,2010-05-28,76,59,68.0,49,58, ,0.0,2010,5,21,50.59013056579321
1160,1,2010-05-29,86,59,73.0,57,63, ,0.0,2010,5,21,57.23349208270923
1161,2,2010-05-29,84,62,73.0,57,63, ,0.0,2010,5,21,57.23349208270923
1162,1,2010-05-30,91,61,76.0,59,66, ,0.0,2010,5,21,55.61666948175095
1163,2,2010-05-30,91,64,78.0,59,66,TSRA,0.005,2010,5,21,52.04812676685039
1164,1,2010-05-31,81,66,74.0,64,67,TSRA RA BR,0.26,2010,5,22,70.97355316986994
1165,2,2010-05-31,84,65,75.0,65,67,TSRA RA BR HZ,1.57,2010,5,22,71.07571072806151
1166,1,2010-06-01,85,63,74.0,62,67,BR HZ,0.0,2010,6,22,66.15348672574332
1167,2,2010-06-01,84,65,75.0,63,67,BR HZ,0.0,2010,6,22,66.2685023428559
1168,1,2010-06-02,77,57,67.0,61,64,TSRA RA BR,1.02,2010,6,22,81.05028259078404
1169,2,2010-06-02,77,59,68.0,61,64,TSRA RA BR,1.3,2010,6,22,78.30173731848878
1170,1,2010-06-03,71,56,64.0,46,55, ,0.0,2010,6,22,51.92558586113648
1171,2,2010-06-03,71,58,65.0,46,55, ,0.0,2010,6,22,50.14258417997887
1172,1,2010-06-04,83,57,70.0,60,65, ,0.0,2010,6,22,70.55990715762363
1173,2,2010-06-04,83,60,72.0,59,64, ,0.005,2010,6,22,63.61027648899768
1174,1,2010-06-05,79,60,70.0,65,67,RA BR,0.15,2010,6,22,84.15546440258545
1175,2,2010-06-05,79,60,70.0,63,66,TS RA BR,0.51,2010,6,22,78.46360638255358
1176,1,2010-06-06,76,55,66.0,55,59,RA,0.005,2010,6,22,67.63664253243361
1177,2,2010-06-06,75,58,67.0,54,59,RA,0.005,2010,6,22,62.99339197054547
1178,1,2010-06-07,70,54,62.0,49,55, ,0.0,2010,6,23,62.362634612270064
1179,2,2010-06-07,69,56,63.0,48,55, ,0.0,2010,6,23,57.99076426658185
1180,1,2010-06-08,67,58,63.0,57,59,RA BR,0.45,2010,6,23,80.75739772075792
1181,2,2010-06-08,67,59,63.0,57,59,RA BR,0.33,2010,6,23,80.75739772075792
1182,1,2010-06-09,83,65,74.0,56,63,BR,0.0,2010,6,23,53.3747251412142
1183,2,2010-06-09,83,67,75.0,55,63,BR,0.0,2010,6,23,49.775277119899386
1184,1,2010-06-10,77,58,68.0,54,60, ,0.0,2010,6,23,60.85718486364794
1185,2,2010-06-10,75,60,68.0,54,60, ,0.0,2010,6,23,60.85718486364794
1186,1,2010-06-11,89,64,77.0,67,71,TS RA,0.02,2010,6,23,71.27854110531861
1187,2,2010-06-11,88,64,76.0,67,71,TSRA,0.41,2010,6,23,73.68660279143874
1188,1,2010-06-12,77,62,70.0,63,65,TSRA RA BR,0.34,2010,6,23,78.46360638255358
1189,2,2010-06-12,77,62,70.0,63,65,RA BR HZ,0.12,2010,6,23,78.46360638255358
1190,1,2010-06-13,71,62,67.0,62,64,RA BR,0.25,2010,6,23,83.97006342232707
1191,2,2010-06-13,73,61,67.0,61,63,RA BR HZ,0.25,2010,6,23,81.05028259078404
1192,1,2010-06-14,70,60,65.0,61,62,RA BR,0.005,2010,6,24,86.87834727482601
1193,2,2010-06-14,72,61,67.0,61,63,RA BR HZ,0.01,2010,6,24,81.05028259078404
1194,1,2010-06-15,79,60,70.0,66,67,RA BR,0.59,2010,6,24,87.1350240123233
1195,2,2010-06-15,79,61,70.0,65,67,RA BR HZ,0.88,2010,6,24,84.15546440258545
1196,1,2010-06-16,82,63,73.0,61,65, ,0.0,2010,6,24,66.03794268369873
1197,2,2010-06-16,86,65,76.0,60,65, ,0.0,2010,6,24,57.63777364205565
1198,1,2010-06-17,84,64,74.0,62,67, ,0.0,2010,6,24,66.15348672574332
1199,2,2010-06-17,84,67,76.0,61,67, ,0.0,2010,6,24,59.72319979400966
1200,1,2010-06-18,90,67,79.0,66,69,TSRA BR,0.87,2010,6,24,64.45122207118804
1201,2,2010-06-18,91,66,79.0,66,69,TS TSRA RA,0.66,2010,6,24,64.45122207118804
1202,1,2010-06-19,85,66,76.0,61,66, ,0.0,2010,6,24,59.72319979400966
1203,2,2010-06-19,86,66,76.0,60,66, ,0.0,2010,6,24,57.63777364205565
1204,1,2010-06-20,81,64,73.0,61,65, ,0.005,2010,6,24,66.03794268369873
1205,2,2010-06-20,80,67,74.0,60,65, ,0.005,2010,6,24,61.62357940507553
1206,1,2010-06-21,85,67,76.0,66,69,TSRA BR,0.22,2010,6,25,71.1773724290501
1207,2,2010-06-21,85,68,77.0,66,69,TSRA,0.4,2010,6,25,68.85131182953751
1208,1,2010-06-22,85,69,77.0,68,71, ,0.0,2010,6,25,73.78055835142726
1209,2,2010-06-22,86,70,78.0,68,71, ,0.0,2010,6,25,71.37921957347292
1210,1,2010-06-23,87,69,78.0,70,71,TS TSRA RA BR,0.87,2010,6,25,76.44504169240159
1211,2,2010-06-23,87,67,77.0,69,71,TS TSRA RA BR HZ,1.23,2010,6,25,76.35931535226167
1212,1,2010-06-24,84,65,75.0,60,65, ,0.0,2010,6,25,59.593225297204334
1213,2,2010-06-24,81,65,73.0,59,65, ,0.0,2010,6,25,61.497214552500836
1214,1,2010-06-25,84,62,73.0,62,67, ,0.0,2010,6,25,68.41691426823859
1215,2,2010-06-25,84,66,75.0,61,66, ,0.0,2010,6,25,61.74940279437605
1216,1,2010-06-26,87,69,78.0,66,70,TS TSRA,0.85,2010,6,25,66.61040543490469
1217,2,2010-06-26,88,68,78.0,65,69,TSRA RA BR,0.7,2010,6,25,64.33267984899061
1218,1,2010-06-27,85,72,79.0,70,73, ,0.54,2010,6,25,73.96706755032609
1219,2,2010-06-27,87,72,80.0,69,72,BR,0.88,2010,6,25,69.17177159414872
1220,1,2010-06-28,82,63,73.0,59,65, ,0.0,2010,6,26,61.497214552500836
1221,2,2010-06-28,82,65,74.0,59,65, ,0.0,2010,6,26,59.462710501950724
1222,1,2010-06-29,75,59,67.0,53,59, ,0.0,2010,6,26,60.72752109564434
1223,2,2010-06-29,73,62,68.0,52,59, ,0.0,2010,6,26,56.54882032643535
1224,1,2010-06-30,75,56,66.0,50,57, ,0.0,2010,6,26,56.27110197801161
1225,2,2010-06-30,76,57,67.0,50,57, ,0.0,2010,6,26,54.354917050774056
1226,1,2010-07-01,77,55,66.0,48,57, ,0.0,2010,7,26,52.219696417286954
1227,2,2010-07-01,77,58,68.0,47,57, ,0.0,2010,7,26,46.93228539544503
1228,1,2010-07-02,83,59,71.0,53,61, ,0.0,2010,7,26,52.9455799128056
1229,2,2010-07-02,83,62,73.0,50,60, ,0.0,2010,7,26,44.28716078510459
1230,1,2010-07-03,87,60,74.0,56,63, ,0.0,2010,7,26,53.3747251412142
1231,2,2010-07-03,87,64,76.0,54,63, ,0.0,2010,7,26,46.4176905261899
1232,1,2010-07-04,91,68,80.0,66,71, ,0.0,2010,7,26,62.370480849121655
1233,2,2010-07-04,92,72,82.0,65,71, ,0.03,2010,7,26,56.43384645608207
1234,1,2010-07-05,91,78,85.0,64,71, ,0.0,2010,7,27,49.46567165934173
1235,2,2010-07-05,90,79,85.0,63,70, ,0.0,2010,7,27,47.76002527741501
1236,1,2010-07-06,90,73,82.0,69,73,TSRA RA,0.37,2010,7,27,64.80371344799588
1237,2,2010-07-06,91,75,83.0,68,72,RA,0.04,2010,7,27,60.6180759215565
1238,1,2010-07-07,93,71,82.0,70,73,BR,0.2,2010,7,27,67.05903990513573
1239,2,2010-07-07,94,72,83.0,69,73, ,0.05,2010,7,27,62.73678159623106
1240,1,2010-07-08,88,73,81.0,70,73,TSRA RA BR,0.16,2010,7,27,69.27758930469994
1241,2,2010-07-08,87,74,81.0,69,72,RA BR,0.15,2010,7,27,66.9476486991263
1242,1,2010-07-09,88,70,79.0,59,67, ,0.005,2010,7,27,50.36098121213036
1243,2,2010-07-09,87,72,80.0,59,67, ,0.005,2010,7,27,48.73512888188209
1244,1,2010-07-10,89,69,79.0,61,68, ,0.0,2010,7,27,54.07945083337518
1245,2,2010-07-10,89,69,79.0,59,67, ,0.01,2010,7,27,50.36098121213036
1246,1,2010-07-11,85,66,76.0,63,67,TSRA RA BR,0.79,2010,7,27,64.09401267655079
1247,2,2010-07-11,85,67,76.0,62,67,TSRA RA BR,0.77,2010,7,27,61.87468709772934
1248,1,2010-07-12,84,65,75.0,65,68,BR,0.005,2010,7,28,71.07571072806151
1249,2,2010-07-12,84,65,75.0,64,68,RA BR HZ,0.01,2010,7,28,68.63513909818117
1250,1,2010-07-13,84,70,77.0,65,69, ,0.17,2010,7,28,66.49695902904085
1251,2,2010-07-13,84,71,78.0,64,68,RA,0.02,2010,7,28,62.123647934918836
1252,1,2010-07-14,90,70,80.0,71,74,BR,0.0,2010,7,28,74.05962679431985
1253,2,2010-07-14,91,72,82.0,69,73,BR HZ,0.0,2010,7,28,64.80371344799588
1254,1,2010-07-15,90,71,81.0,69,73, ,0.01,2010,7,28,66.9476486991263
1255,2,2010-07-15,92,73,83.0,69,73, ,0.0,2010,7,28,62.73678159623106
1256,1,2010-07-16,90,67,79.0,62,68, ,0.0,2010,7,28,56.02762595228115
1257,2,2010-07-16,90,68,79.0,60,68, ,0.0,2010,7,28,52.19109419072684
1258,1,2010-07-17,93,71,82.0,63,70, ,0.0,2010,7,28,52.61694111508524
1259,2,2010-07-17,92,71,82.0,64,70, ,0.0,2010,7,28,54.49604177970393
1260,1,2010-07-18,92,72,82.0,69,73, ,0.01,2010,7,28,64.80371344799588
1261,2,2010-07-18,91,74,83.0,69,73, ,0.29,2010,7,28,62.73678159623106
1262,1,2010-07-19,84,69,77.0,66,70,RA,0.01,2010,7,29,68.85131182953751
1263,2,2010-07-19,84,72,78.0,66,70,RA,0.005,2010,7,29,66.61040543490469
1264,1,2010-07-20,86,68,77.0,68,70, ,0.005,2010,7,29,73.78055835142726
1265,2,2010-07-20,85,69,77.0,66,70,HZ,0.0,2010,7,29,68.85131182953751
1266,1,2010-07-21,91,72,82.0,65,70, ,0.0,2010,7,29,56.43384645608207
1267,2,2010-07-21,90,73,82.0,66,71, ,0.0,2010,7,29,58.43191052377349
1268,1,2010-07-22,90,69,80.0,71,74, ,0.01,2010,7,29,74.05962679431985
1269,2,2010-07-22,90,72,81.0,70,74,RA,0.02,2010,7,29,69.27758930469994
1270,1,2010-07-23,94,70,82.0,71,74,TS TSRA RA BR,2.79,2010,7,29,69.38291043062716
1271,2,2010-07-23,95,71,83.0,71,74,TS TSRA RA BR,3.15,2010,7,29,67.16992386077122
1272,1,2010-07-24,87,69,78.0,71,73,TSRA RA BR,3.64,2010,7,29,79.09417564153422
1273,2,2010-07-24,87,69,78.0,70,72,TS TSRA RA FG BR,4.73,2010,7,29,76.44504169240159
1274,1,2010-07-25,81,66,74.0,59,65, ,0.0,2010,7,29,59.462710501950724
1275,2,2010-07-25,81,68,75.0,60,66,BR,0.52,2010,7,29,59.593225297204334
1276,1,2010-07-26,84,61,73.0,62,67, ,0.0,2010,7,30,68.41691426823859
1277,2,2010-07-26,84,64,74.0,62,67, ,0.0,2010,7,30,66.15348672574332
1278,1,2010-07-27,88,68,78.0,67,71, ,0.0,2010,7,30,68.9586355825529
